time,temperature_2m (°C),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²),terrestrial_radiation (W/m²),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),global_tilted_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²),relative_humidity_2m (%),wind_speed_10m (km/h),visibility (m),INV/1/DayEnergy (kWh),INV/2/DayEnergy (kWh),INV/3/DayEnergy (kWh),INV/4/DayEnergy (kWh),INV/5/DayEnergy (kWh),INV/6/DayEnergy (kWh),INV/7/DayEnergy (kWh),INV/8/DayEnergy (kWh)
2024-08-14T08:00,20.5,220,131,89,453.6,220,385,294.5,175.4,119.2,607.3,294.5,515.4,55,3.1,70720,410.6666667,388.7355167,441.4879333,394.234075,400.8423833,351.1614833,353.39075,410.3333333
2024-08-14T09:00,22.7,424,305,119,636.8,424,638.5,502.5,361.5,141,754.6,502.5,756.8,42,4.7,75900,994.5750917,933.4483,1018.447608,945.1175667,949.7941583,893.6729583,904.9657083,954.31855
2024-08-14T10:00,25.6,620,489,131,756.1,620,862.2,690.4,544.5,145.9,842,690.4,960.1,34,4.8,77460,1755.6755,1670.626683,1781.392142,1681.608967,1687.318092,1629.835525,1640.574725,1688.132725
2024-08-14T11:00,28.2,783,645,138,826.3,783,1040.6,836.4,689,147.4,882.7,836.4,1111.6,30,3.6,78600,2634.601183,2522.052133,2650.920917,2527.881817,2533.892183,2481.43725,2497.76435,2527.152008
2024-08-14T12:00,30.2,894,756,138,867.6,894,1161.7,924.2,781.5,142.7,896.9,924.2,1200.9,27,6.4,79460,3572.757675,3445.589558,3577.28235,3444.078442,3448.352967,3405.803958,3425.864625,3433.966033
2024-08-14T13:00,31.9,948,812,136,889.4,948,1217.1,951.7,815.1,136.5,892.9,951.7,1221.8,23,9,81120,4504.332808,4362.426233,4500.938517,4352.971583,4353.313592,4328.5,4354.8725,4336.5305
2024-08-14T14:00,32.9,933,802,131,888.7,933,1203.1,909.7,781.9,127.7,866.5,909.7,1173,20,8.2,82100,5378.654942,5227.863292,5370.039025,5208.948992,5210.15005,5210.730758,5236.806733,5196.341258
2024-08-14T15:00,34.4,849,719,130,855.4,849,1120.6,801.4,678.7,122.7,807.4,801.4,1057.8,20,8,82100,6158.234025,6013.528167,6148.738383,5985.784125,5988.262233,5993.831742,6024.328908,5967.213817
2024-08-14T16:00,34.4,712,586,126,801.1,712,975.2,645.3,531.1,114.2,726.1,645.3,883.9,18,5.5,82640,6774.76325,6649.697725,6770.118633,6609.032542,6610.5,6626.092958,6651.833333,6576.687275
2024-08-14T17:00,34.3,542,433,109,743.2,542,776.8,462.8,369.7,93.1,634.5,462.8,663.2,18,3.3,83100,7167,7079.612158,7167.5504,7018.333333,7022.5,7039.235758,7065.7447,6980
2024-08-14T18:00,33.4,324,222,102,549.3,324,538.9,247,169.2,77.8,418.7,247,410.8,18,1.1,83340,7330.333333,7266.666667,7335.833333,7198.694008,7203.238833,7221.913808,7248.833333,7146.833333
2024-08-14T19:00,32.2,117,54,63,259.3,117,277.6,60.6,28,32.6,134.3,60.6,143.7,20,4,82760,7364,7306,7364,7232.833333,7244,7261.114283,7284,7182.333333
2024-08-14T20:00,30.1,10,2,8,22.2,10,61.8,0,0,0,0,0,0,24,4.8,81660,7364,7306,7364,7242,7244,7262,7284,7184
2024-08-14T21:00,27.8,0,0,0,0,0,0,0,0,0,0,0,0,26,7.7,80920,0,0,0,0,0,0,0,0
2024-08-14T22:00,26.7,0,0,0,0,0,0,0,0,0,0,0,0,26,7,81000,0,0,0,0,0,0,0,0
2024-08-14T23:00,25.4,0,0,0,0,0,0,0,0,0,0,0,0,30,6.2,79700,0,0,0,0,0,0,0,0
2024-08-15T00:00,24,0,0,0,0,0,0,0,0,0,0,0,0,31,5.8,79440,0,0,0,0,0,0,0,0
2024-08-15T01:00,22.6,0,0,0,0,0,0,0,0,0,0,0,0,33,4.8,78740,0,0,0,0,0,0,0,0
2024-08-15T02:00,22,0,0,0,0,0,0,0,0,0,0,0,0,34,3.9,78560,0,0,0,0,0,0,0,0
2024-08-15T03:00,21.4,0,0,0,0,0,0,0,0,0,0,0,0,36,3.1,78180,0,0,0,0,0,0,0,0
2024-08-15T04:00,20,0,0,0,0,0,0,0,0,0,0,0,0,41,4.4,76140,0,0,0,0,0,0,0,0
2024-08-15T05:00,19.8,0,0,0,0,0,0,0,0,0,0,0,0,42,3.7,75900,0,0,0,0,0,0,0,0
2024-08-15T06:00,19.1,0,0,0,0,0,0,0,0,0,0,0,0,46,3.9,75640,5.3,4.218333333,6.885459083,2.040049667,4.218066333,2.65276975,3.423333333,3.35
2024-08-15T07:00,19.4,49,17,32,131,49,115.3,105.9,36.8,69.2,188.7,70.6,249.3,49,2.8,75140,102.8333333,83.33333333,103.5,81.5,84.603975,86.33333333,86.16666667,84.908
2024-08-15T08:00,20.6,216,130,86,453.9,216,381.9,289.9,174.5,115.4,609.2,289.9,512.6,49,6.5,74180,442.4146167,377.3176667,437.7922917,388.223025,388.5,379.369475,390.3333333,392.3953583
2024-08-15T09:00,23.1,415,295,120,618.7,415,635.8,492.3,349.9,142.3,733.9,492.3,754.2,41,11.2,75880,1026.104825,925.6666667,1017.833333,941.0740667,942.131275,928.5936167,945.2051,945.4504583
2024-08-15T10:00,25,610,469,141,727.5,610,859.7,679.6,522.5,157.1,810.5,679.6,957.8,36,12.3,76600,1798.089283,1672.306358,1791.946383,1686.756983,1683.548142,1669.159875,1688.105842,1683.655083
2024-08-15T11:00,26.9,776,629,147,807.9,776,1038.3,829.1,672,157.1,863.1,829.1,1109.3,32,11.6,77800,2690.506675,2546.110425,2678.73035,2557.136008,2552.963942,2535.928825,2561.792,2542.691142
2024-08-15T12:00,28.8,889,745,144,857,889,1159.4,919,770.1,148.9,885.9,919,1198.5,27,7.6,79620,3620.364717,3461.833333,3603.260267,3455.833333,3456.766408,3460.668,3486.215275,3443.869525
2024-08-15T13:00,30.8,945,808,137,887.1,945,1214.7,948.6,811.1,137.5,890.5,948.6,1219.3,21,8.1,81660,4540.166667,4364,4508.8926,4351.576908,4345.036117,4374.382333,4401.4124,4328.268075
2024-08-15T14:00,31.8,933,800,133,888.8,933,1200.5,909.5,779.8,129.6,866.4,909.5,1170.2,20,9.7,82060,5415.15575,5221.3487,5372.116367,5202.836542,5198.785975,5236.666667,5268.873958,5172.2435
2024-08-15T15:00,33.8,860,735,125,877.1,860,1117.6,811.5,693.5,117.9,827.6,811.5,1054.5,16,12.5,83340,6195.318433,6016.137175,6149.833333,5978.597025,5972.693708,6028.234217,6056.5015,5941.57865
2024-08-15T16:00,33.9,728,610,118,837.2,728,971.7,659.4,552.5,106.9,758.3,659.4,880.2,15,15.3,83740,6811.316492,6655.544117,6771.6873,6603.651358,6600.367933,6659,6687.170675,6551.168133
2024-08-15T17:00,33.5,501,363,138,626.5,501,772.8,427.2,309.5,117.7,534.2,427.2,659,15,19.6,83860,7167.666667,7036.666667,7138.333333,6977.514892,6977.384925,7039.442142,7068.616683,6917.854925
2024-08-15T18:00,32.3,274,156,118,389.4,274,534.4,208.2,118.5,89.7,295.9,208.2,406,14,21.9,84360,7367.666667,7263.333333,7339.333333,7190.490158,7191.666667,7257.666667,7286.5,7125.666667
2024-08-15T19:00,31.1,119,52,67,254.4,119,272.6,60.5,26.4,34,129.3,60.5,138.5,16,19.7,83980,7416.666667,7315.5,7382,7240.333333,7240,7306,7339,7162
2024-08-15T20:00,28.7,12,3,9,34,12,59.2,0,0,0,0,0,0,19,12.4,83020,7424,7320,7382,7242,7240,7306,7344,7162
2024-08-15T21:00,27.1,0,0,0,0,0,0,0,0,0,0,0,0,23,3.4,82240,0,0,0,0,0,0,0,0
2024-08-15T22:00,24.2,0,0,0,0,0,0,0,0,0,0,0,0,30,5.2,79720,0,0,0,0,0,0,0,0
2024-08-15T23:00,22.3,0,0,0,0,0,0,0,0,0,0,0,0,34,5.6,78180,0,0,0,0,0,0,0,0
2024-08-16T00:00,21.6,0,0,0,0,0,0,0,0,0,0,0,0,34,5.5,78420,0,0,0,0,0,0,0,0
2024-08-16T01:00,20.5,0,0,0,0,0,0,0,0,0,0,0,0,35,5.8,78040,0,0,0,0,0,0,0,0
2024-08-16T02:00,20.1,0,0,0,0,0,0,0,0,0,0,0,0,38,6.9,76960,0,0,0,0,0,0,0,0
2024-08-16T03:00,20,0,0,0,0,0,0,0,0,0,0,0,0,40,4.3,76660,0,0,0,0,0,0,0,0
2024-08-16T04:00,18.8,0,0,0,0,0,0,0,0,0,0,0,0,45,2.9,75840,0,0,0,0,0,0,0,0
2024-08-16T05:00,18.7,0,0,0,0,0,0,0,0,0,0,0,0,47,2.6,75760,0,0,0,0,0,0,0,0
2024-08-16T06:00,16.9,0,0,0,0,0,0,0,0,0,0,0,0,52,3.3,73300,3.198497417,2.133301667,6.978511167,4.416666667,6.548621333,6.097163,2.132283083,12.79305
2024-08-16T07:00,17.6,48,18,30,140.1,48,112.9,104.6,39.2,65.4,201,68.9,246,54,2.3,73020,97.71183333,75.10914167,107.6693917,88,90.16666667,88.16666667,83.73909167,102.51505
2024-08-16T08:00,19.6,220,139,81,489.5,220,378.9,296,187,109,658.5,296,509.7,48,3.1,74720,438.8048917,355.1844083,423.3333333,374.9263583,374.2124917,389.07965,388.9288417,389.542025
2024-08-16T09:00,21.8,426,316,110,665.9,426,633.1,505.7,375.1,130.6,790.5,505.7,751.6,44,6.4,75500,1032.228458,868.894575,976.678125,890.8414083,884.6046333,943.0503333,944.1666667,907.3333333
2024-08-16T10:00,23.6,622,497,125,773.4,622,857.3,693.2,553.9,139.3,862,693.2,955.4,41,4.9,75780,1801.940975,1616.544633,1747.996042,1639.45265,1628.038733,1684.3721,1694.295117,1648.411317
2024-08-16T11:00,25.4,783,650,133,837.1,783,1036,836.7,694.6,142.1,894.4,836.7,1107,36,4.8,76340,2695.051433,2485.893067,2631.166667,2508.050875,2488.151058,2552.259667,2562.965175,2507.227725
2024-08-16T12:00,27,893,759,134,875.2,893,1157.1,923.2,784.6,138.5,904.7,923.2,1196.2,33,8.7,77280,3656.7282,3430.638592,3581.6977,3443.079625,3425.765633,3499.939258,3509.566008,3441.539658
2024-08-16T13:00,28.2,947,809,138,890.4,947,1212.3,950.5,812,138.5,893.7,950.5,1216.7,30,13,78080,4620.833333,4402.2751,4548.931867,4401.166667,4385.909783,4461.568775,4480.666667,4388.924617
2024-08-16T14:00,29.2,937,804,133,895.6,937,1197.7,913.2,783.6,129.6,872.8,913.2,1167.3,23,12.7,80940,5547.926833,5324.143083,5474.462017,5310.2571,5297.81815,5387.619233,5401.893125,5296.530225
2024-08-16T15:00,30.5,867,742,125,888.3,867,1114.5,817.8,699.9,117.9,837.9,817.8,1051.2,22,13.3,81360,6352.185375,6144.7222,6281.588258,6114.984958,6104.873942,6203.295575,6218.939467,6092.033942
2024-08-16T16:00,30.2,734,618,116,851.6,734,968.2,664.4,559.4,105,770.9,664.4,876.4,25,12,80180,6984.246775,6800.913508,6913,6753.21075,6743.404483,6845.395567,6862.104425,6716.703725
2024-08-16T17:00,30.2,553,449,104,779.3,553,768.8,470.9,382.4,88.6,663.6,470.9,654.7,27,6.6,79780,7384.709392,7233.160408,7322.469083,7175.935625,7163.333333,7269.262125,7280.833333,7123.584575
2024-08-16T18:00,29.9,347,260,87,654.8,347,529.8,262.8,196.9,65.9,495.9,262.8,401.2,26,3.4,80320,7545.333333,7421.5,7484.833333,7349.605808,7342.666667,7450,7460.666667,7289.666667
2024-08-16T19:00,28.8,143,85,58,423.9,143,267.6,71.2,42.3,28.9,211.1,71.2,133.2,29,4.2,80020,7577.211825,7444,7502,7386,7364,7482,7496.365908,7324
2024-08-16T20:00,25.9,12,3,9,34.8,12,56.5,0,0,0,0,0,0,33,11.9,78360,7584,7444,7502,7386,7364,7482,7502,7324
2024-08-16T21:00,24.4,0,0,0,0,0,0,0,0,0,0,0,0,31,8,79240,0,0,0,0,0,0,0,0
2024-08-16T22:00,22.8,0,0,0,0,0,0,0,0,0,0,0,0,37,8,77440,0,0,0,0,0,0,0,0
2024-08-16T23:00,21.8,0,0,0,0,0,0,0,0,0,0,0,0,39,9.7,76480,0,0,0,0,0,0,0,0
2024-08-17T00:00,20.8,0,0,0,0,0,0,0,0,0,0,0,0,42,7,75900,0,0,0,0,0,0,0,0
2024-08-17T01:00,19.8,0,0,0,0,0,0,0,0,0,0,0,0,46,5.9,75660,0,0,0,0,0,0,0,0
2024-08-17T02:00,18.7,0,0,0,0,0,0,0,0,0,0,0,0,50,5.6,74380,0,0,0,0,0,0,0,0
2024-08-17T03:00,18.6,0,0,0,0,0,0,0,0,0,0,0,0,57,3.3,70100,0,0,0,0,0,0,0,0
2024-08-17T04:00,17.5,0,0,0,0,0,0,0,0,0,0,0,0,62,3,65520,0,0,0,0,0,0,0,0
2024-08-17T05:00,16.1,0,0,0,0,0,0,0,0,0,0,0,0,70,2.7,53300,0,0,0,0,0,0,0,0
2024-08-17T06:00,15.6,0,0,0,0,0,0,0,0,0,0,0,0,71,2.3,53260,2.806282583,15,14.88208333,3.703333333,13.35,4.506666667,1.444566917,3.143333333
2024-08-17T07:00,15.7,46,16,30,125.7,46,111.2,100.4,34.9,65.5,179.7,65.7,242.7,72,2.5,50680,96.95889167,94.65149167,117.3410917,83.9411,101.1666667,85.02423333,82.16666667,86.83500833
2024-08-17T08:00,16.8,215,132,83,468.8,215,375.8,290,178,111.9,632.3,290,506.8,69,7,48120,445,402.4045667,458.86355,404.811175,412.6666667,392.0979833,392.1666667,406.7742833
2024-08-17T09:00,18.5,420,305,115,645.7,420,630.4,499.1,362.4,136.6,767.2,499.1,749.1,61,9.4,58420,1046.637958,968.1554167,1056.818092,975.364775,981.5311,958.76025,962.1387667,977.080225
2024-08-17T10:00,20,613,474,139,740.1,613,854.8,683.4,528.5,155,825.1,683.4,953,56,9.8,63120,1841.016567,1741.363508,1852.296742,1743.038117,1754.292858,1723.617733,1731.869983,1734.951275
2024-08-17T11:00,21.7,772,604,168,779.9,772,1033.6,825.1,645.5,179.5,833.5,825.1,1104.7,51,8.6,68220,2759.166667,2643.224617,2766.006333,2642.577058,2650.3091,2624.572417,2629.987642,2624.047367
2024-08-17T12:00,23.1,889,733,156,847.2,889,1154.7,919.1,757.8,161.3,875.9,919.1,1193.7,46,7.6,72500,3720.896442,3598.104483,3724.083958,3581.488825,3593.7455,3579.166667,3584.518075,3557.883317
2024-08-17T13:00,25,938,796,142,878.2,938,1209.7,941.4,798.9,142.5,881.4,941.4,1214.1,40,6.8,75580,4682.600333,4545.0604,4683.50735,4526.480992,4531.340125,4531.779167,4544.985375,4487.461125
2024-08-17T14:00,26.2,926,787,139,879,926,1194.9,902.3,766.8,135.4,856.5,902.3,1164.4,38,6.6,75880,5616.201358,5480.691767,5609.058017,5443.773958,5448.0663,5460.747725,5472.862825,5391.670342
2024-08-17T15:00,27.8,850,717,133,861.1,850,1111.3,801.4,676,125.4,811.9,801.4,1047.8,35,7.9,76260,6437.005717,6316.548275,6428.290092,6262.792158,6267.907125,6282.890858,6301.246675,6202.229517
2024-08-17T16:00,28.4,720,599,121,828.9,720,964.6,651.3,541.8,109.5,749.8,651.3,872.5,29,8.3,79000,7080.262983,6982.786125,7075.833292,6918.409517,6923.858583,6942.909875,6959.103617,6842.77245
2024-08-17T17:00,28.6,540,425,115,741.9,540,764.6,459.2,361.4,97.8,630.9,459.2,650.3,28,7.3,79500,7490.839058,7431,7494.476392,7341.600217,7355.316092,7377.048258,7387.383317,7255.796267
2024-08-17T18:00,28.1,330,222,108,564.3,330,525.1,249,167.5,81.5,425.8,249,396.3,29,6.7,79580,7651.5,7621.651392,7659.666667,7524.333333,7534.220483,7561.666667,7567.666667,7423.833333
2024-08-17T19:00,27.2,134,73,61,371.3,134,262.4,65.3,35.6,29.7,180.9,65.3,127.8,30,5.6,79460,7682,7657.333333,7684,7557.8391,7564,7584,7604,7442
2024-08-17T20:00,25.3,11,3,8,35.7,11,53.9,0,0,0,0,0,0,34,2.8,78640,7682,7664,7684,7560,7564,7584,7604,7442
2024-08-17T21:00,24.9,0,0,0,0,0,0,0,0,0,0,0,0,37,1.6,79580,0,0,0,0,0,0,0,0
2024-08-17T22:00,22.5,0,0,0,0,0,0,0,0,0,0,0,0,39,4.7,77180,0,0,0,0,0,0,0,0
2024-08-17T23:00,20.8,0,0,0,0,0,0,0,0,0,0,0,0,47,4.5,75540,0,0,0,0,0,0,0,0
2024-08-18T00:00,20.4,0,0,0,0,0,0,0,0,0,0,0,0,48,5,74980,0,0,0,0,0,0,0,0
2024-08-18T01:00,19.9,0,0,0,0,0,0,0,0,0,0,0,0,51,3.6,74160,0,0,0,0,0,0,0,0
2024-08-18T02:00,19.9,0,0,0,0,0,0,0,0,0,0,0,0,50,2.6,74640,0,0,0,0,0,0,0,0
2024-08-18T03:00,18.3,0,0,0,0,0,0,0,0,0,0,0,0,62,5.1,64940,0,0,0,0,0,0,0,0
2024-08-18T04:00,17.8,0,0,0,0,0,0,0,0,0,0,0,0,63,4.7,63200,0,0,0,0,0,0,0,0
2024-08-18T05:00,17.7,0,0,0,0,0,0,0,0,0,0,0,0,63,3.8,63820,0,0,0,0,0,0,0,0
2024-08-18T06:00,16.9,0,0,0,0,0,0,0,0,0,0,0,0,66,3.3,59980,4.148333333,1.371621833,5.28941075,1.645,4.6088695,9.015,2.236666667,8.433333333
2024-08-18T07:00,17.3,44,15,29,119.1,44,109.6,96.1,32.8,63.3,169.5,62.6,239.4,66,2.6,60500,99.33333333,72,101,80.35948333,85.16666667,88.66666667,82.54395,95.83333333
2024-08-18T08:00,18.9,210,128,82,458.6,210,372.7,283.9,173.1,110.9,620,283.9,503.9,61,3.3,63640,427.2215583,361.0019083,425.2264333,376.6666667,383.55865,377.72985,374.5,395.379375
2024-08-18T09:00,21,414,300,114,638.1,414,627.7,492.4,356.8,135.6,758.9,492.4,746.4,49,4.3,73160,996.6666667,900.6367,993.9009667,919.9132583,926.1995417,913.103375,916.042425,934.1666667
2024-08-18T10:00,23.3,611,480,131,751.9,611,852.3,681.5,535.3,146.1,838.6,681.5,950.6,42,5.8,75780,1755.708858,1636.6246,1748,1653.409508,1656.710575,1643.027508,1648.393075,1656.899575
2024-08-18T11:00,25.6,771,632,139,818.3,771,1031.2,824.1,675.5,148.6,874.6,824.1,1102.3,36,6.5,76660,2629,2490.059717,2621.176167,2504.166667,2506.600267,2494.089633,2500.666667,2495.659117
2024-08-18T12:00,27.4,881,738,143,855.1,881,1152.3,910.8,763,147.8,884.1,910.8,1191.3,31,7.2,78120,3562.001933,3409.377367,3545.5,3413,3409.726433,3408.217767,3420.7596,3395.333333
2024-08-18T13:00,29.3,927,786,141,869.4,927,1207.2,930.3,788.8,141.5,872.4,930.3,1211.4,29,7.4,78920,4495.680392,4332,4473.964008,4327.722575,4323.38235,4337.972475,4350.414975,4306.878183
2024-08-18T14:00,30.7,907,769,138,861.3,907,1192.1,883.6,749.2,134.4,839.1,883.6,1161.3,28,7.2,79280,5371.647583,5207.138883,5342.229208,5189.658275,5188.893092,5206.574608,5229.608708,5163.711492
2024-08-18T15:00,32.6,835,709,126,854.3,835,1108.1,787,668.2,118.8,805.2,787,1044.4,27,11,79560,6143.738742,5990.710775,6110.602483,5951.496875,5949.166667,5984.5,6005.010758,5922.424017
2024-08-18T16:00,32.8,699,576,123,800.4,699,960.9,631.9,520.7,111.2,723.5,631.9,868.6,26,10.4,80200,6746,6614.96025,6720.313575,6567.603317,6569.333333,6603.0679,6615.5,6519.61175
2024-08-18T17:00,32.8,507,371,136,651.5,507,760.4,430.6,315.1,115.5,553.3,430.6,645.8,24,8.2,81100,7126.618658,7032.407933,7106.833333,6964.5,6965.893092,7004.726433,7020.074708,6905.166667
2024-08-18T18:00,31.9,291,181,110,464.4,291,520.4,218.8,136.1,82.7,349.2,218.8,391.3,22,6.2,81860,7281,7208.166667,7264.833333,7132.362667,7135,7177.2249,7186.166667,7059.333333
2024-08-18T19:00,30.6,120,60,60,311.5,120,257.2,57.1,28.6,28.6,148.2,57.1,122.4,27,2.8,81040,7302,7244,7282,7164,7162,7202,7222,7082
2024-08-18T20:00,28.4,9,2,7,24.4,9,51.2,0,0,0,0,0,0,35,1.8,79640,7302,7244,7282,7164,7162,7202,7222,7082
2024-08-18T21:00,25.1,0,0,0,0,0,0,0,0,0,0,0,0,44,3.1,76260,0,0,0,0,0,0,0,0
2024-08-18T22:00,23.5,0,0,0,0,0,0,0,0,0,0,0,0,55,4.3,70820,0,0,0,0,0,0,0,0
2024-08-18T23:00,22.8,0,0,0,0,0,0,0,0,0,0,0,0,59,5.1,67160,0,0,0,0,0,0,0,0
2024-08-19T00:00,21.7,0,0,0,0,0,0,0,0,0,0,0,0,58,5.6,68360,0,0,0,0,0,0,0,0
2024-08-19T01:00,20.8,0,0,0,0,0,0,0,0,0,0,0,0,62,4.9,64860,0,0,0,0,0,0,0,0
2024-08-19T02:00,19.9,0,0,0,0,0,0,0,0,0,0,0,0,55,4.2,70100,0,0,0,0,0,0,0,0
2024-08-19T03:00,19.7,0,0,0,0,0,0,0,0,0,0,0,0,41,4.7,75960,0,0,0,0,0,0,0,0
2024-08-19T04:00,19.3,0,0,0,0,0,0,0,0,0,0,0,0,38,5.4,77920,0,0,0,0,0,0,0,0
2024-08-19T05:00,19.2,0,0,0,0,0,0,0,0,0,0,0,0,40,5.4,76620,0,0,0,0,0,0,0,0
2024-08-19T06:00,18.3,0,0,0,0,0,0,0,0,0,0,0,0,43,5.9,75760,6.885,2.763333333,11.10833333,4.536666667,5.993333333,6.260496333,2.261666667,8.569022
2024-08-19T07:00,18.4,45,17,28,136.3,45,108,98.4,37.2,61.2,193.2,63.8,236.1,45,5.4,75640,105.1864417,74.12298333,106.8333333,85.5,89.23685833,86.33333333,80.83333333,92.83183333
2024-08-19T08:00,20.9,214,135,79,487.9,214,369.6,290.1,183,107.1,661.4,290.1,501,47,2.5,75560,429.92095,367.0714917,430,378.0877417,380.7796417,375,375.301025,393.8079083
2024-08-19T09:00,24.7,419,311,108,664.7,419,624.9,498.7,370.2,128.6,791.2,498.7,743.8,35,3.9,77840,1001.166667,904.3635833,999.4324917,920.6991917,922.1391083,906.680175,911,931.295925
2024-08-19T10:00,26.9,616,492,124,773.3,616,849.8,687.3,548.9,138.4,862.8,687.3,948.1,31,5.4,78680,1757.588075,1634.301683,1749.45975,1652.189692,1651.632467,1632.883017,1640.261308,1651.926733
2024-08-19T11:00,29.3,779,649,130,842.6,779,1028.8,832.8,693.8,139,900.8,832.8,1099.9,20,6.8,82420,2618.500117,2475.682467,2607.666667,2485.810817,2483.287908,2471.705975,2480.924892,2477.833333
2024-08-19T12:00,31.1,897,764,133,887.5,897,1149.8,927.4,789.9,137.5,917.5,927.4,1188.8,14,10,84720,3525.202833,3361.723067,3503.685367,3368.5,3368.81145,3371.179892,3385.216608,3353.297692
2024-08-19T13:00,32.4,956,822,134,911.5,956,1204.5,959.3,824.8,134.5,914.6,959.3,1208.7,14,10.1,84380,4439.747725,4260.242933,4409.266817,4258.956258,4258.7245,4282.132667,4300.107025,4242.704058
2024-08-19T14:00,33.1,943,812,131,912.1,943,1189.2,918.5,790.9,127.6,888.3,918.5,1158.2,13,10.6,84780,5309.831533,5124.786033,5270.5,5113.472825,5112.566542,5156.473942,5172.554958,5094.915583
2024-08-19T15:00,34.2,862,736,126,889.9,862,1104.8,812.1,693.4,118.7,838.4,812.1,1040.9,14,14,84340,6081.157867,5905.757942,6040.325417,5879.597217,5882.922908,5934.36185,5951.141958,5846.563667
2024-08-19T16:00,34.2,724,607,117,847.2,724,957.1,654,548.3,105.7,765.2,654,864.6,14,15.6,84500,6693.490025,6538.8338,6655.756308,6495.62265,6503.822742,6565.327467,6573.698517,6454.0122
2024-08-19T17:00,34,544,440,104,777.3,544,756.2,461.4,373.2,88.2,659.2,461.4,641.3,13,16.7,84700,7081.82555,6960.387875,7048,6903.94475,6911.677808,6976.410242,6983.665817,6845.495667
2024-08-19T18:00,33.2,339,253,86,655.4,339,515.6,254,189.5,64.4,491,254,386.3,12,13.3,85040,7232,7141.666667,7206.666667,7075.99915,7083.166667,7150.165733,7156.83185,7006.166667
2024-08-19T19:00,31,135,80,55,424.2,135,251.9,62.6,37.1,25.5,196.8,62.6,116.9,13,7.6,85140,7264,7164,7224,7104,7106,7182,7182,7024
2024-08-19T20:00,28.2,9,2,7,25,9,48.4,0,0,0,0,0,0,14,5.4,85020,7264,7164,7224,7104,7106,7182,7182,7024
2024-08-19T21:00,24.4,0,0,0,0,0,0,0,0,0,0,0,0,17,7.8,83640,0,0,0,0,0,0,0,0
2024-08-19T22:00,23.8,0,0,0,0,0,0,0,0,0,0,0,0,18,7.1,83660,0,0,0,0,0,0,0,0
2024-08-19T23:00,22.6,0,0,0,0,0,0,0,0,0,0,0,0,20,7.2,82920,0,0,0,0,0,0,0,0
2024-08-20T00:00,22.1,0,0,0,0,0,0,0,0,0,0,0,0,20,5.4,82980,0,0,0,0,0,0,0,0
2024-08-20T01:00,21.1,0,0,0,0,0,0,0,0,0,0,0,0,24,5.7,81600,0,0,0,0,0,0,0,0
2024-08-20T02:00,20.2,0,0,0,0,0,0,0,0,0,0,0,0,28,6.3,80340,0,0,0,0,0,0,0,0
2024-08-20T03:00,20.4,0,0,0,0,0,0,0,0,0,0,0,0,28,6.2,80380,0,0,0,0,0,0,0,0
2024-08-20T04:00,19.6,0,0,0,0,0,0,0,0,0,0,0,0,31,5.6,79520,0,0,0,0,0,0,0,0
2024-08-20T05:00,18.9,0,0,0,0,0,0,0,0,0,0,0,0,34,4.6,78520,0,0,0,0,0,0,0,0
2024-08-20T06:00,18.5,0,0,0,0,0,0,0,0,0,0,0,0,34,3.2,78720,2.371666667,12,8.647200167,3.893333333,6.778325,2.86092325,4.05,8.002011
2024-08-20T07:00,19.4,42,14,28,113.4,42,106.3,91.9,30.6,61.3,160.1,59.3,232.8,36,3.3,78520,92.88216667,88.16666667,104.3333333,84.16666667,88.16666667,78.58506667,86.83333333,91
2024-08-20T08:00,21,208,125,83,455.8,208,366.4,282.7,169.9,112.8,619.5,282.7,498,41,2.9,76840,416.5389167,342.4465083,390.5603583,346.2492,338.6666667,370.28735,377.6094417,366.3696667
2024-08-20T09:00,24,414,299,115,642.2,414,622.1,493.2,356.2,137,765.1,493.2,741.2,31,2.3,78480,982.6042333,856.147225,936.3106917,864.3593667,852.0992167,900.4862,913.55645,878.6412833
2024-08-20T10:00,26.8,610,479,131,755.5,610,847.2,680.9,534.6,146.2,843.2,680.9,945.6,27,6.4,80320,1737.559258,1583.268542,1686.8679,1591.922258,1574.846592,1622.277825,1637.248425,1594.119625
2024-08-20T11:00,29.3,771,633,138,824.1,771,1026.4,824.4,676.8,147.6,881.2,824.4,1097.4,22,7.8,81540,2594.252125,2420.841258,2536.770275,2423.067808,2409.418917,2464.14055,2479.5,2416.452125
2024-08-20T12:00,31.2,881,741,140,863,881,1147.3,910.8,766.1,144.7,892.2,910.8,1186.2,22,8.6,81700,3484.333333,3293.341083,3412.642,3281.287658,3271.171967,3349.915617,3367.755958,3281.78545
2024-08-20T13:00,33.1,934,796,138,885,934,1201.9,937.1,798.7,138.5,888,937.1,1205.9,18,9.1,82820,4368.389225,4153.958192,4282.56975,4135.761358,4125.967167,4228.553183,4255.439725,4138.395817
2024-08-20T14:00,34.4,922,790,132,889.9,922,1186.2,897.8,769.3,128.5,866.6,897.8,1155.1,16,7.6,83560,5224.926242,5002.042633,5127.402442,4969.974925,4957.049758,5085.758933,5112.28315,4966.815083
